run_id,scenario,is_attack,window_start_ns,request_rate,put_ratio,get_ratio,delete_ratio,reject_ratio,error_ratio,latency_mean_us,latency_p95_us,input_mean_bytes,input_max_bytes,cpu_percent_mean,rss_kb_mean,key_reuse_ratio,request_reuse_ratio,operation_transition_ratio,idle_mean_us,idle_p95_us,idle_cv
bursty-05,bursty,0,1786522080000000000,4.8,1.0,0.0,0.0,0.0,0.0,195985.31091666667,233268.85629999998,102.0,102.0,0.1984040898796875,1280.0,0.125,0.125,0.0,11495.561173913044,81436.1341,2.3589386179287772
bursty-05,bursty,0,1786522085000000000,5.0,1.0,0.0,0.0,0.0,0.0,187963.6544,208990.68720000001,102.0,102.0,0.39822089658747234,1280.0,0.12,0.12,0.0,11009.163291666666,81184.86345,2.413514726411797
bursty-05,bursty,0,1786522090000000000,5.2,1.0,0.0,0.0,0.0,0.0,175287.51146153847,202503.46949999998,102.0,102.0,0.19889328219840086,1280.0,0.34615384615384615,0.34615384615384615,0.0,10619.874440000001,81609.2152,2.4815213167462113
bursty-05,bursty,0,1786522095000000000,5.0,1.0,0.0,0.0,0.0,0.0,194565.57272,244394.56219999993,102.0,102.0,0.19899279953708543,1280.0,0.31999999999999995,0.31999999999999995,0.0,10904.714708333335,81168.6389,2.4362437179469754
bursty-05,bursty,0,1786522100000000000,0.2,1.0,0.0,0.0,0.0,0.0,162828.633,162828.633,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bursty-06,bursty,0,1786522110000000000,2.8,1.0,0.0,0.0,0.0,0.0,200853.4635,222548.68215,102.0,102.0,0.3319363318139987,1280.0,0.4285714285714286,0.4285714285714286,0.0,7260.930769230768,33494.22899999988,2.935636811275965
bursty-06,bursty,0,1786522115000000000,4.8,1.0,0.0,0.0,0.0,0.0,194757.60254166668,218107.02414999998,102.0,102.0,0.24862856038559894,1280.0,0.08333333333333337,0.08333333333333337,0.0,11442.518913043477,81203.4509,2.36085271586165
bursty-06,bursty,0,1786522120000000000,5.0,1.0,0.0,0.0,0.0,0.0,190260.42987999998,213646.4686,102.0,102.0,0.39749478357882917,1280.0,0.12,0.12,0.0,11283.189208333335,81553.79745,2.3894354058370424
bursty-06,bursty,0,1786522125000000000,5.0,1.0,0.0,0.0,0.0,0.0,193010.03192,220539.072,102.0,102.0,0.3975249306486136,1280.0,0.19999999999999996,0.19999999999999996,0.0,11155.603458333333,81249.58589999999,2.374680631936097
bursty-06,bursty,0,1786522130000000000,4.6,1.0,0.0,0.0,0.0,0.0,199415.16452173912,232602.47389999998,102.0,102.0,0.1976327831798256,1280.0,0.13043478260869568,0.13043478260869568,0.0,8266.446363636363,77271.93779999994,2.79344147130204
bursty-06,bursty,0,1786522135000000000,5.0,1.0,0.0,0.0,0.0,0.0,193750.26536,222534.0312,102.0,102.0,0.1981009029207377,1280.0,0.16000000000000003,0.16000000000000003,0.0,10931.229625,81277.40969999999,2.430393458741049
bursty-06,bursty,0,1786522140000000000,5.0,1.0,0.0,0.0,0.0,0.0,187871.28456,208686.3248,102.0,102.0,0.3980131110307704,1280.0,0.28,0.28,0.0,11068.093083333333,81190.8149,2.3988329291255583
bursty-06,bursty,0,1786522145000000000,4.8,1.0,0.0,0.0,0.0,0.0,190899.29804166665,220587.72105,102.0,102.0,0.3971961124724418,1280.0,0.29166666666666663,0.29166666666666663,0.0,11501.481869565217,81571.69369999999,2.35723167213763
bursty-06,bursty,0,1786522150000000000,4.8,1.0,0.0,0.0,0.0,0.0,197536.530625,224944.7818,102.0,102.0,0.19923041970781732,1280.0,0.20833333333333337,0.20833333333333337,0.0,11499.334521739129,81497.0231,2.362299447065437
bursty-06,bursty,0,1786522155000000000,5.2,1.0,0.0,0.0,0.0,0.0,188229.91596153847,212609.20525,102.0,102.0,0.39784765831450397,1280.0,0.1923076923076923,0.1923076923076923,0.0,10645.934480000002,81132.5202,2.4449856845317077
bursty-06,bursty,0,1786522160000000000,1.8,1.0,0.0,0.0,0.0,0.0,193887.24944444446,206016.4792,102.0,102.0,0.49619914186427255,1280.0,0.0,0.0,0.0,11197.758875000001,53830.85104999996,2.3697666500879206
bursty-07,bursty,0,1786522170000000000,1.6,1.0,0.0,0.0,0.0,0.0,177460.848375,200585.6948,102.0,102.0,0.0,1276.0,0.0,0.0,0.0,12348.059857142858,57160.79919999994,2.2763438694949416
bursty-07,bursty,0,1786522175000000000,4.8,1.0,0.0,0.0,0.0,0.0,194648.15841666667,229069.57114999995,102.0,102.0,0.39735204311377503,1276.0,0.125,0.125,0.0,11445.69843478261,81462.21239999999,2.3689739405827255
bursty-07,bursty,0,1786522180000000000,5.0,1.0,0.0,0.0,0.0,0.0,193729.9466,213614.24599999998,102.0,102.0,0.19903016699644077,1276.0,0.43999999999999995,0.43999999999999995,0.0,11031.667458333332,81252.05329999999,2.40429552971209
bursty-07,bursty,0,1786522185000000000,4.6,1.0,0.0,0.0,0.0,0.0,201137.38156521737,223337.01559999998,102.0,102.0,0.3974574872806325,1276.0,0.08695652173913049,0.08695652173913049,0.0,11968.612227272726,81689.05464999999,2.3313934023008165
bursty-07,bursty,0,1786522190000000000,5.0,1.0,0.0,0.0,0.0,0.0,190864.84588,220703.73179999995,102.0,102.0,0.19902396537724965,1276.0,0.48,0.48,0.0,10978.873083333334,81588.3872,2.431287569897632
bursty-07,bursty,0,1786522195000000000,5.0,1.0,0.0,0.0,0.0,0.0,188850.14484000002,217653.54940000002,102.0,102.0,0.39616353371977164,1276.0,0.19999999999999996,0.19999999999999996,0.0,10989.760625,81197.24165,2.417017250567575
