run_id,scenario,is_attack,window_start_ns,request_rate,put_ratio,get_ratio,delete_ratio,reject_ratio,error_ratio,latency_mean_us,latency_p95_us,input_mean_bytes,input_max_bytes,cpu_percent_mean,rss_kb_mean
bursty-05,bursty,0,1784490255000000000,4.6,1.0,0.0,0.0,0.0,0.0,206285.02504347826,239354.1679,102.0,102.0,0.19877915705720595,1280.0
bursty-05,bursty,0,1784490260000000000,4.8,1.0,0.0,0.0,0.0,0.0,197329.40316666666,242258.68845000002,102.0,102.0,0.19838166250691236,1280.0
bursty-05,bursty,0,1784490265000000000,4.6,1.0,0.0,0.0,0.0,0.0,205114.13217391304,246275.58589999998,102.0,102.0,0.5963637313424582,1280.0
bursty-05,bursty,0,1784490270000000000,5.4,1.0,0.0,0.0,0.0,0.0,179436.88733333332,203274.65389999998,102.0,102.0,0.1985368312028743,1280.0
bursty-05,bursty,0,1784490275000000000,4.8,1.0,0.0,0.0,0.0,0.0,194431.862,222854.72705,102.0,102.0,0.19839614099507433,1280.0
bursty-05,bursty,0,1784490280000000000,4.6,1.0,0.0,0.0,0.0,0.0,207490.69195652174,241420.2081,102.0,102.0,0.397258819147293,1280.0
bursty-05,bursty,0,1784490285000000000,4.8,1.0,0.0,0.0,0.0,0.0,198505.620875,235656.38964999997,102.0,102.0,0.3969355032988614,1280.0
bursty-05,bursty,0,1784490290000000000,0.2,1.0,0.0,0.0,0.0,0.0,178449.819,178449.819,102.0,102.0,0.0,0.0
bursty-08,bursty,0,1784490425000000000,4.6,1.0,0.0,0.0,0.0,0.0,180416.72565217392,213138.5309,102.0,102.0,0.24892865314580281,1280.0
bursty-08,bursty,0,1784490430000000000,4.6,1.0,0.0,0.0,0.0,0.0,203636.92373913043,239780.3799,102.0,102.0,0.19825884581132694,1280.0
bursty-08,bursty,0,1784490435000000000,4.6,1.0,0.0,0.0,0.0,0.0,208158.81839130435,271226.0207,102.0,102.0,0.39702834722489705,1280.0
bursty-08,bursty,0,1784490440000000000,4.6,1.0,0.0,0.0,0.0,0.0,207717.57265217393,271614.2103,102.0,102.0,0.1976941519521575,1280.0
bursty-08,bursty,0,1784490445000000000,5.4,1.0,0.0,0.0,0.0,0.0,176030.13370370373,206831.0863,102.0,102.0,0.3966842291526772,1280.0
bursty-08,bursty,0,1784490450000000000,5.2,1.0,0.0,0.0,0.0,0.0,177942.00857692308,200392.3985,102.0,102.0,0.1986496213915511,1280.0
bursty-08,bursty,0,1784490455000000000,5.0,1.0,0.0,0.0,0.0,0.0,184101.45408,212682.761,102.0,102.0,0.3975843950046881,1280.0
bursty-08,bursty,0,1784490460000000000,5.0,1.0,0.0,0.0,0.0,0.0,194270.18828,234024.8702,102.0,102.0,0.1984875979440774,1280.0
bursty-08,bursty,0,1784490465000000000,5.0,1.0,0.0,0.0,0.0,0.0,188448.13572000002,211290.951,102.0,102.0,0.19862473524377983,1280.0
bursty-08,bursty,0,1784490470000000000,4.8,1.0,0.0,0.0,0.0,0.0,196878.73095833333,226131.4251,102.0,102.0,0.39804113348868936,1280.0
bursty-08,bursty,0,1784490475000000000,0.6,1.0,0.0,0.0,0.0,0.0,181263.8296666667,196874.17819999997,102.0,102.0,0.0,0.0
bursty-09,bursty,0,1784490485000000000,2.6,1.0,0.0,0.0,0.0,0.0,208326.68184615386,230141.53120000003,102.0,102.0,0.4978356356777804,1284.0
bursty-09,bursty,0,1784490490000000000,4.6,1.0,0.0,0.0,0.0,0.0,202530.25695652174,269268.725,102.0,102.0,0.19839978235067718,1284.0
bursty-09,bursty,0,1784490495000000000,4.8,1.0,0.0,0.0,0.0,0.0,197105.827375,224354.69275,102.0,102.0,0.3977015735721026,1284.0
bursty-09,bursty,0,1784490500000000000,4.8,1.0,0.0,0.0,0.0,0.0,202032.74508333334,235784.41509999998,102.0,102.0,0.39636664638121377,1284.0
bursty-09,bursty,0,1784490505000000000,4.6,1.0,0.0,0.0,0.0,0.0,200848.92956521738,237363.11669999998,102.0,102.0,0.19897147248602431,1284.0
bursty-09,bursty,0,1784490510000000000,5.2,1.0,0.0,0.0,0.0,0.0,185294.54053846153,219860.67025,102.0,102.0,0.3970888776060738,1284.0
bursty-09,bursty,0,1784490515000000000,4.6,1.0,0.0,0.0,0.0,0.0,199257.97808695654,231410.03799999997,102.0,102.0,0.1990207019184712,1284.0
bursty-09,bursty,0,1784490520000000000,4.6,1.0,0.0,0.0,0.0,0.0,209657.54460869564,248982.08299999998,102.0,102.0,0.39581078139231124,1284.0
